"filename", "language", "Dart", "YAML", "Markdown", "Ruby", "C++", "Swift", "XML", "Gradle", "Java Properties", "Objective-C", "CMake", "JSON", "HTML", "Java", "Kotlin", "PowerShell", "Kotlinscript", "comment", "blank", "total"
"d:\Android_Dev\Flutter\Projects\notesapp\plugins\isar_flutter_libs\pubspec.yaml", "YAML", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 30
"d:\Android_Dev\Flutter\Projects\notesapp\plugins\isar_flutter_libs\windows\CMakeLists.txt", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 4, 25
"d:\Android_Dev\Flutter\Projects\notesapp\plugins\isar_flutter_libs\windows\include\isar_flutter_libs\isar_flutter_libs_plugin.h", "C++", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 24
"d:\Android_Dev\Flutter\Projects\notesapp\plugins\isar_flutter_libs\windows\isar_flutter_libs_plugin.cpp", "C++", 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 19, 83
"d:\Android_Dev\Flutter\Projects\notesapp\plugins\record_android\CHANGELOG.md", "Markdown", 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 105
"d:\Android_Dev\Flutter\Projects\notesapp\plugins\record_android\README.md", "Markdown", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12, 40
"d:\Android_Dev\Flutter\Projects\notesapp\plugins\record_android\android\.gradle\8.9\dependencies-accessors\gc.properties", "Java Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\Android_Dev\Flutter\Projects\notesapp\plugins\record_android\android\.gradle\8.9\gc.properties", "Java Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\Android_Dev\Flutter\Projects\notesapp\plugins\record_android\android\.gradle\buildOutputCleanup\cache.properties", "Java Properties", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"d:\Android_Dev\Flutter\Projects\notesapp\plugins\record_android\android\.gradle\vcs-1\gc.properties", "Java Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\Android_Dev\Flutter\Projects\notesapp\plugins\record_android\android\build.gradle", "Gradle", 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 54
"d:\Android_Dev\Flutter\Projects\notesapp\plugins\record_android\android\settings.gradle", "Gradle", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\Android_Dev\Flutter\Projects\notesapp\plugins\record_android\android\src\main\AndroidManifest.xml", "XML", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"d:\Android_Dev\Flutter\Projects\notesapp\plugins\record_android\android\src\main\kotlin\com\llfbandit\record\RecordPlugin.kt", "Kotlin", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 13, 14, 89
"d:\Android_Dev\Flutter\Projects\notesapp\plugins\record_android\android\src\main\kotlin\com\llfbandit\record\Utils.java", "Java", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 2, 9, 37
"d:\Android_Dev\Flutter\Projects\notesapp\plugins\record_android\android\src\main\kotlin\com\llfbandit\record\methodcall\MethodCallHandlerImpl.kt", "Kotlin", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 16, 113
"d:\Android_Dev\Flutter\Projects\notesapp\plugins\record_android\android\src\main\kotlin\com\llfbandit\record\methodcall\RecorderWrapper.kt", "Kotlin", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 199, 0, 0, 10, 38, 247
"d:\Android_Dev\Flutter\Projects\notesapp\plugins\record_android\android\src\main\kotlin\com\llfbandit\record\permission\PermissionManager.kt", "Kotlin", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 7, 56
"d:\Android_Dev\Flutter\Projects\notesapp\plugins\record_android\android\src\main\kotlin\com\llfbandit\record\permission\PermissionResultCallback.kt", "Kotlin", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"d:\Android_Dev\Flutter\Projects\notesapp\plugins\record_android\android\src\main\kotlin\com\llfbandit\record\record\PCMReader.kt", "Kotlin", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 161, 0, 0, 9, 29, 199
"d:\Android_Dev\Flutter\Projects\notesapp\plugins\record_android\android\src\main\kotlin\com\llfbandit\record\record\RecordConfig.kt", "Kotlin", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 0, 0, 0, 16, 163
"d:\Android_Dev\Flutter\Projects\notesapp\plugins\record_android\android\src\main\kotlin\com\llfbandit\record\record\RecordState.kt", "Kotlin", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"d:\Android_Dev\Flutter\Projects\notesapp\plugins\record_android\android\src\main\kotlin\com\llfbandit\record\record\bluetooth\BluetoothReceiver.kt", "Kotlin", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 0, 0, 0, 24, 120
"d:\Android_Dev\Flutter\Projects\notesapp\plugins\record_android\android\src\main\kotlin\com\llfbandit\record\record\container\AdtsContainer.kt", "Kotlin", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 0, 0, 6, 21, 120
"d:\Android_Dev\Flutter\Projects\notesapp\plugins\record_android\android\src\main\kotlin\com\llfbandit\record\record\container\FlacContainer.kt", "Kotlin", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 0, 0, 15, 28, 146
"d:\Android_Dev\Flutter\Projects\notesapp\plugins\record_android\android\src\main\kotlin\com\llfbandit\record\record\container\IContainerWriter.kt", "Kotlin", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 52, 12, 90
"d:\Android_Dev\Flutter\Projects\notesapp\plugins\record_android\android\src\main\kotlin\com\llfbandit\record\record\container\MuxerContainer.kt", "Kotlin", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 7, 16, 70
"d:\Android_Dev\Flutter\Projects\notesapp\plugins\record_android\android\src\main\kotlin\com\llfbandit\record\record\container\RawContainer.kt", "Kotlin", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 0, 0, 0, 17, 86
"d:\Android_Dev\Flutter\Projects\notesapp\plugins\record_android\android\src\main\kotlin\com\llfbandit\record\record\container\WaveContainer.kt", "Kotlin", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 16, 22, 136
"d:\Android_Dev\Flutter\Projects\notesapp\plugins\record_android\android\src\main\kotlin\com\llfbandit\record\record\device\DeviceUtils.kt", "Kotlin", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 0, 0, 0, 10, 91
"d:\Android_Dev\Flutter\Projects\notesapp\plugins\record_android\android\src\main\kotlin\com\llfbandit\record\record\encoder\EncoderListener.kt", "Kotlin", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 6, 2, 13
"d:\Android_Dev\Flutter\Projects\notesapp\plugins\record_android\android\src\main\kotlin\com\llfbandit\record\record\encoder\IEncoder.kt", "Kotlin", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 16, 3, 25
"d:\Android_Dev\Flutter\Projects\notesapp\plugins\record_android\android\src\main\kotlin\com\llfbandit\record\record\encoder\MediaCodecEncoder.kt", "Kotlin", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 204, 0, 0, 7, 42, 253
"d:\Android_Dev\Flutter\Projects\notesapp\plugins\record_android\android\src\main\kotlin\com\llfbandit\record\record\encoder\PassthroughEncoder.kt", "Kotlin", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 5, 14, 69
"d:\Android_Dev\Flutter\Projects\notesapp\plugins\record_android\android\src\main\kotlin\com\llfbandit\record\record\format\AacFormat.kt", "Kotlin", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 1, 12, 75
"d:\Android_Dev\Flutter\Projects\notesapp\plugins\record_android\android\src\main\kotlin\com\llfbandit\record\record\format\AmrNbFormat.kt", "Kotlin", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 7, 39
"d:\Android_Dev\Flutter\Projects\notesapp\plugins\record_android\android\src\main\kotlin\com\llfbandit\record\record\format\AmrWbFormat.kt", "Kotlin", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 7, 39
"d:\Android_Dev\Flutter\Projects\notesapp\plugins\record_android\android\src\main\kotlin\com\llfbandit\record\record\format\AudioFormats.kt", "Kotlin", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 4, 40
"d:\Android_Dev\Flutter\Projects\notesapp\plugins\record_android\android\src\main\kotlin\com\llfbandit\record\record\format\FlacFormat.kt", "Kotlin", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 1, 8, 37
"d:\Android_Dev\Flutter\Projects\notesapp\plugins\record_android\android\src\main\kotlin\com\llfbandit\record\record\format\Format.kt", "Kotlin", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 0, 0, 22, 26, 174
"d:\Android_Dev\Flutter\Projects\notesapp\plugins\record_android\android\src\main\kotlin\com\llfbandit\record\record\format\OpusFormat.kt", "Kotlin", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 7, 39
"d:\Android_Dev\Flutter\Projects\notesapp\plugins\record_android\android\src\main\kotlin\com\llfbandit\record\record\format\PcmFormat.kt", "Kotlin", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 7, 30
"d:\Android_Dev\Flutter\Projects\notesapp\plugins\record_android\android\src\main\kotlin\com\llfbandit\record\record\format\WaveFormat.kt", "Kotlin", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 8, 35
"d:\Android_Dev\Flutter\Projects\notesapp\plugins\record_android\android\src\main\kotlin\com\llfbandit\record\record\recorder\AudioRecorder.kt", "Kotlin", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 213, 0, 0, 14, 53, 280
"d:\Android_Dev\Flutter\Projects\notesapp\plugins\record_android\android\src\main\kotlin\com\llfbandit\record\record\recorder\IRecorder.kt", "Kotlin", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 27, 10, 51
"d:\Android_Dev\Flutter\Projects\notesapp\plugins\record_android\android\src\main\kotlin\com\llfbandit\record\record\recorder\MediaRecorder.kt", "Kotlin", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 202, 0, 0, 7, 35, 244
"d:\Android_Dev\Flutter\Projects\notesapp\plugins\record_android\android\src\main\kotlin\com\llfbandit\record\record\recorder\RecordThread.kt", "Kotlin", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 138, 0, 0, 3, 32, 173
"d:\Android_Dev\Flutter\Projects\notesapp\plugins\record_android\android\src\main\kotlin\com\llfbandit\record\record\stream\RecorderRecordStreamHandler.kt", "Kotlin", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 1, 6, 27
"d:\Android_Dev\Flutter\Projects\notesapp\plugins\record_android\android\src\main\kotlin\com\llfbandit\record\record\stream\RecorderStateStreamHandler.kt", "Kotlin", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 1, 8, 39
"d:\Android_Dev\Flutter\Projects\notesapp\plugins\record_android\android\src\main\kotlin\com\llfbandit\record\service\AudioRecordingService.kt", "Kotlin", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 1, 14, 86
"d:\Android_Dev\Flutter\Projects\notesapp\plugins\record_android\android\src\main\res\drawable\ic_mic.xml", "XML", 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10
"d:\Android_Dev\Flutter\Projects\notesapp\plugins\record_android\example\README.md", "Markdown", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Android_Dev\Flutter\Projects\notesapp\plugins\record_android\pubspec.yaml", "YAML", 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 25
"d:\Android_Dev\Flutter\Projects\notesapp\pubspec.yaml", "YAML", 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 16, 142
"d:\Android_Dev\Flutter\Projects\notesapp\splash.yaml", "YAML", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 8, 35
"d:\Android_Dev\Flutter\Projects\notesapp\test\widget_test.dart", "Dart", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 7, 31
"d:\Android_Dev\Flutter\Projects\notesapp\web\index.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 15, 15, 114
"d:\Android_Dev\Flutter\Projects\notesapp\web\manifest.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 35
"d:\Android_Dev\Flutter\Projects\notesapp\windows\CMakeLists.txt", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 20, 109
"d:\Android_Dev\Flutter\Projects\notesapp\windows\flutter\CMakeLists.txt", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 12, 110
"d:\Android_Dev\Flutter\Projects\notesapp\windows\flutter\generated_plugin_registrant.cc", "C++", 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 33
"d:\Android_Dev\Flutter\Projects\notesapp\windows\flutter\generated_plugin_registrant.h", "C++", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 16
"d:\Android_Dev\Flutter\Projects\notesapp\windows\flutter\generated_plugins.cmake", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 6, 32
"d:\Android_Dev\Flutter\Projects\notesapp\windows\runner\CMakeLists.txt", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 7, 41
"d:\Android_Dev\Flutter\Projects\notesapp\windows\runner\flutter_window.cpp", "C++", 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 16, 72
"d:\Android_Dev\Flutter\Projects\notesapp\windows\runner\flutter_window.h", "C++", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 34
"d:\Android_Dev\Flutter\Projects\notesapp\windows\runner\main.cpp", "C++", 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 44
"d:\Android_Dev\Flutter\Projects\notesapp\windows\runner\resource.h", "C++", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 17
"d:\Android_Dev\Flutter\Projects\notesapp\windows\runner\utils.cpp", "C++", 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 66
"d:\Android_Dev\Flutter\Projects\notesapp\windows\runner\utils.h", "C++", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 20
"d:\Android_Dev\Flutter\Projects\notesapp\windows\runner\win32_window.cpp", "C++", 0, 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 55, 289
"d:\Android_Dev\Flutter\Projects\notesapp\windows\runner\win32_window.h", "C++", 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 24, 103
"Total", "-", 22018, 201, 124, 30, 721, 86, 637, 71, 28, 11, 513, 182, 632, 35, 2691, 50, 108, 8994, 5333, 42465
